,text,time
0,"எதற்கு நடவடிக்கை எடுகவேண்டும் ? ரோட்டில் போனவர்களை கட்டாயப்படுத்தி கடத்தி கொண்டா போனார்கள் உடலை பார்த்தும் அழகை பார்த்தும்  உடல் சுகத்திற்காக இவளுங்கள் போணாவர்கள் 

இவளுகளின்  பெற்றோர்கள் இவள்கள் சிறு பெண்ணாக இருக்கும் போது இந்த மாதிரி உணவுகள் கொடுத்தால் குழந்தை நோய் நொடி இல்லாமல் வளர்ச்சிக்கு நல்லது இந்த உடைபோட்டால் அழகாக இருக்கும்  இந்த நகை போட்டால் நகை போட்டால் பொருத்தமாக இருக்கும் இந்த பள்ளியில் சேர்த்தால் கல்வி தறமாக இருக்கும் 

என்று கருதி பார்த்து பார்த்து செய்த பெற்றோர் மற்றும் அண்ணன் தம்பி மற்றும் குடும்பத் ஏமற்றிவிட்டு சென்ற இவர்களுக்கு நேரம் பார்த்து ஒரு நல்ல திருமணம் செய்து வைக்கத்  பெற்றோர்களுக்கு  தெரியாதா ? எனவே இவள்கள்

தின்றதிமிர் இருக முடியாமல் போன இவளுகளை பெல்ட்டால் அடித்தது மட்டும் போதாது கை கால்களை உடைத்து அனுப்பி இருகவேண்டும் !! அப்படி செய்து இருந்தால் மற்றவர்களுக்கு இது ஒரு பாடமாக அமைந்து இருக்கும் எதிர் காலத்தில்

இப்படி எல்லாம் பார்த்து வளர்த்த பெற்றோர்களைம் குடும்பத்தாறையும் ஏமாற்றி விட்ட இவளுக்கு ஈவு இறக்கம் பார்க்க கூடாது  இவளுங்கள் எல்லாம் இருக்கமுடியால் போன வேசிகள் இவள்கள் இவள்கள் மீதும் வழக்கு போடவேண்டும்",1 year ago
0,"பொள்ளாச்சி விஷயமாக, சென்னை Times of India 2.2.2021 (page.13) செய்தி. பேப்பரை பார்த்துப் படித்து கொள்ளவும். நமக்கு புரிந்தவரை. -- பொள்ளாச்சி ஜெயராமன் உதயநிதி ஸ்டாலின் மேல் ரூபாய் ஒரு கோடி DAMAGES கேட்டு கோர்ட்டிலே வழக்கு போட்டிருந்தார். பொள்ளாச்சி ஜெயராமன், அவர் குடும்பத்தினர் பெயர், CBI விசாரணை ரிப்போர்டிலே குற்றம் சாட்டப்படும் விதமாக இல்லை என்கிற பின்னணியில், உதயநிதி ஸ்டாலின் இனி பொள்ளாச்சி ஜெயராமன் பற்றி, இந்த விஷயத்தில், அவரை சம்பந்தப்படுத்தி பேசமாட்டார் எ‌ன்று உதயநிதி ஸ்டாலின் சார்பில் செ‌ன்னை உய‌ர் நீ‌திம‌ன்ற‌த்த‌ி‌ல் உறுதிமொழி தாக்கல். கோர்ட் விசாரணை தொடரும்.",1 year ago
0,Sikiram neethi kidaikanum,1 year ago
0,Election vanthidichila.. atha..thirumbi pakrga .etha vachi arasial panra..,1 year ago
0,பாதிக்கபட்ட பொன்கனள விட்டு அனு அனுவா சகடிக்கவேண்டும்,1 year ago
0,பொதுஇடத்தில்துக்கிடவேண்டும்,1 year ago
0,Kamakoduranaaingala petha erumaigala ena pananga,1 year ago
0,Antha pandiarajan naai veetlaum apdi nadanthathan puthi Varunm Pola,1 year ago
0,Indha maadhiri kutrangaluku udanadiya thooku thandanaiyo encounter madhiriyana kadumayaana thandanai kuduthal mattume kutrangalai thadukka mudiyum. Visaranaingra perla sogusu vaazhkai anubavikka vaaippu tharumbodhu kutrangal peruga dhaan seiyum,1 year ago
0,ஏன் இன்னும் மரணதண்டனை வழங்க வில்லை,1 year ago
0,Avangaludaya samanathil then thadavi erumbugala vidanum,1 year ago
0,Unknown person ah nambi thanimaiku pora alavuku dare erukura ugaluku complain koduka yen dare varala..edhu oru cheating edhula uga thappu yedhum ella because it's a planned robbery u girls have to come out❤️,1 year ago
0,"என்னடா இது ஒரு ஊரே அதுக்கு மட்டும் தான் பாப்புலர் ன்னு சொல்றீங்க
நக்கீரன் பிரகாஷ் சொன்னதும் அதுதான் im shocked..எங்க சொந்த காரங்க எல்லாம் பொள்ளாச்சி ஆனைமலை ல இருக்காங்க ..
நான் எல்லாம் போய் ரொம்ப வருஷம் ஆச்சு..ரொம்ப சின்னவங்களா இருக்கும்போது போனது",1 year ago (edited)
0,keezha aripu eduthu thane ponaluga so ipdithan nadakum avalugalam periya pathinigal kidayathu intha generation ponnungalam periya olunga kidayathu,1 year ago
0,ஏழு பல ஆண்டுகளாக 200க்கும் மேர்ப்பட்ட  பெண்களை பலாத்காரவன்புணர்வுகளில்சிதைத்துச்சீரழித்த பெண்களை -எந்தெந்த VIP.... அமைச்சர் IAS  IPS அரசியல்பெரும் புல்லிகளின் படுக்கைசுகங்களுபங்கிட்ட விவரங்களை அரசின் அதிகாரத்தின்கீழ் செயல்படும் காவல் துறையினரால் உரரியநடபடிக்கைஎடுக்க இயலாது என்பது தெறிந்ததே.உண்மை நிலைபாடிர்க்கான தீர்வுக்கத்  தேவை இராணுவ கோர்ட்மார் சல் விசாரணையின் தீர்ப்பு--,1 year ago
0,அ,1 year ago
0,பொள்ளாச்சி ஜெயராமன் என்னாட செய்யிரிங்க,1 year ago
0,🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️evalo naal enga poninga...,1 year ago
0,Intha naaigala thokkula podathinga oru oru part da cut panni sagadikkanum......😡😡😡😡😡ponnunga thayavu seithu poliyana pecha nambi emarathinga pls appa amma va vida nammala yarum nalla valgai amaikka mudiyathu🙏🙏🙏,1 year ago
0,இவன் தாய் தங்கைக்கும் கூட இந்த மாதிரி தான் படம் எடுப்பான் போல.கருவிலேயே கசக்கி எரியாமல் விட்டு விட்டாள் இவன்களின் தாய்மார்கள்.எத்தனை பிறவிகள் எடுத்தாலும் பெண் சாபம் தொடர்ந்து சாவார்கள்..,1 year ago
0,பிசாசுகளுக்கு அறுத்தெறிவது தான் சரியான தண்டனை,1 year ago
0,"தயவு செய்து இவர்களின் ஆணுறுப்பை அறுத்து விடுங்கள்.  இது மக்களின் முன்பே நடக்க வேண்டும். அவர்கள் உடனே இறந்து விட கூடாது.  ஆணுறுப்பை அறுத்தவுடன் ஆணுறுப்பில் இரத்தம் சொட்ட சொட்ட  இந்த நான்கு பெர்களையும் மெதுவாக மூச்சு திணற திணற திணற கண்கள் பிதுங்கி வெளியே வர  அவர்கள் தூக்கிலிட வேண்டும். அவர்கள் நினைக்க வேண்டும், ஏண்டா நாம இப்படி செய்தோம் என்று. ஏனெனில் இது போன்ற இழிவான கொடுமையான நிகழ்வு நடக்காமல் இருக்க வேண்டும் என்றால், இப்படி தண்டனை தந்தால் மட்டுமே அந்த மாதிரி மிருகங்களுக்கு ஒரு பயம் இருக்கும்.",1 year ago (edited)
0,"கள்ளாட்சி நடத்தும் அம்மா முன்னேற்றக் கழகத்தினர்
பொள்ளாச்சி பாலியல் கொடுமைகளை அரகேற்றியது -விழிகளில்
முள்பாய்ச்சி  குருதி வழிய வைக்கிறது.  இக்கயவர்களைக் கொன்று புதைத்து உழுது
எள்ளிறைத்து மகிழ்ந்தால் தான் நீதி கிடைக்கும் .",1 year ago
0,பணத்துக்கு பண்ரவன் எப்படி.டா VIP மகன் loosungala,1 year ago
0,Ithil  sambandhapatta  anaivarum  including  politicians  sariyana punishment kidaikkavendum,1 year ago
0,"Tamilnaattu pengal Serial naadagamum , bigboss-um paarthittu ithaipatri athigam yosikkaamal irukiraargal, avargalthaan marubadiyum indha aalungatchikku vote poduvaanga. Muthalil pengal ithai unaravendum",1 year ago
0,Ithellaa oru polappu thuuu? Ivanugalukku thirunangaigal govuravamanavargale,1 year ago
0,"iyoooo,",1 year ago
0,Bar.nagarajja.summavidanthinga..,1 year ago
0,Pothumakkal.oruththana.kodurama.kontrukanum..appa.maththavangalukkum.oru.paadam.athumattumillama.policekku.oppadaikkumpothu.orunool..uir.mattumthan.michchamvekkanum..kollanum,1 year ago
0,Eivangalukku.visharanaiyei..thaivaieillai..kontrunga...eilla.pithumakkal.thandanai.kudunga,1 year ago
0,"Unga ammavaiyo, thangachiyaiyo, appadi panna enna da pannuveengale naygale?",1 year ago
0,athellam pazhaya kaalam ma inaiku iruka ponnungaluku ipdi nadakrathula thappe illa tight ah dress potu soothum molayum ellarkum nalla theriyutha nu kamichitu pora naaigaluku ipdithan nadakum innum neraya nadakum.   apram ivaluga ellarume pasanga kita aripu eduthu thane ponalunga apo ivaluga koothiyayum kilichi vitrunga,1 year ago
0,Yeranda pona ponnu yenga podhaichchannu parunga please,1 year ago
0,சேனல்கள் எல்லாம் ஒற்றுமையா மக்களுக்காக குரல் குடுக்க. பெண்களும் உஷாரா இருக்கனும்.,1 year ago
0,"திவிர விசாரண செய்து 
யாராக இருந்தாலும்(ஏவணா இருந்தாலும்) தாண்டனை
கொடுக்கனும் ......",1 year ago
0,பொள்ளாச்சி சினிமா ல நல்ல ஊரா தான் காட்டுறானுக. Paid group... தலையே சுத்துது டா சாமி,1 year ago
0,Encounter podungha,1 year ago
0,பொள்ளாச்சி பென்களே தயவு செய்து வெளியில் வாருங்கள் ப்ளீஷ் இவனூகளுக்கெல்லா மரன தனடன வாங்கி தர்ர வரைக்கும் ஓயாதீர்கள்.மீன்டு வாருங்கள்.காமுகனை காவுவாங்க ஒருங்குனைங்கள்.,1 year ago
0,ஏன்டா இதற்க்கும் இவ்வளவு டிஸ் லைக்கா,1 year ago
0,Atchi matram orae theervu..makkal kayil ippo power iruku....makkal kaasu vangi vote podatheenga....think and vote..,1 year ago
0,கையாலாகாத அரசு குற்றத்தை மறைக்க எல்லா சூழ்ச்சிகளையும் செய்கின்றது. இதில் ஆளும் கட்சி உயர் பொறுப்பில் உள்ளவர்கள் சம்பந்த பட்டிருக்கின்றார்கள். அனைத்து நாய்களையும் வெளிஉலகுக்கு கொண்டுவந்து கடுமையான தண்டனைகளை பெற்று தரவேண்டும். இனி இது போன்ற சம்பவங்கள் நடைபெறாத படி அந்த தண்டனை அமைந்திட வேண்டும்.,1 year ago
0,Avangala serupula adinga .,1 year ago
0,S pathavi velaganum,1 year ago
0,Avala yarumay serupalay adikalaya?,1 year ago
0,Yeavolo cinima parkurega...apadeyum tirunta matikuragalay tis girls lam,1 year ago
0,Yean nambanum..,1 year ago
0,India la ithuku kadumyana Satam varatu..ipa tan peapoles patipaga atha partu matravargal konthalipanga...no change world,1 year ago (edited)
0,"All ladies um vevarama erikera mari tan erikaga but yean ipad sikal matanum..
Yean aduta boy. S yean  nambanum...",1 year ago
0,🍀,1 year ago
0, @Versatile videos from Murugesan  f,1 year ago
0, @Palanivelu Muthalagupilai  என்று ஓ,1 year ago
0, @Versatile videos from Murugesan  ii,11 months ago
0,AnthA.ponnungal.appanai.poi.kelunga.naan.atmk.tmk.vesuvase.solluvan,1 year ago
0,Super tnq bro,1 year ago
0,Ethai.ather.katce.umputha.captan.kalel.uluvasol.,1 year ago
0,பொண்ணுங்க கவனமாக இருந்திருந்தா இந்த மாறி பாவிங்களிடம் மாட்டி கொள்ளாமல் தப்பி இருக்கலாம். ஒருத்தன் வர. சொன்னான கண்ணை மூடிக் கொண்டு போகக்கூடாது.,1 year ago
0,"Nadu veethiyil vaithu adithey kollanum yethanai sambavangal nadanthu konday irukindrana yevallavu per kural kodukindanar yethanai neethipathigal ketkindrnar thuilyum anjatha arsiyalvathigalum irakamila manitha mirugangalin thodarnthu ipadi appavi kulandaikalayum pengalyum , yen vayathanvargalayum kooda ippdai seeralipavargaluku Padam pugatta vendumenil Dupai pol ingum punishment koduthal intha mathri illuvugalai kutrngalai thadukalam",1 year ago
0,Kanda pasangla nambi carla poradhu Romba Romba thappu,1 year ago
0,"Polachi case el paleh araceal 
Muthelaigal  samandhom narayeh 
Erakeh mattrum angay erukom police karaerggel Narayah suportom 
Naraya erakeh aagayal thaan entha 
Case 7varashomah tayreyamal eranthadhu aahgayal wudah  kudahdhu.......",1 year ago
0,விரைவில் விசாரணை நடத்தி உண்மையை மக்களுக்கு தெரிவிக்க வேண்டும்.தண்டனை வழங்கவேண்டும்.,1 year ago
0,விசாரணை இன்றி அடி நொறுக்கி எடுக்கனும்,1 year ago
0,Enda suthira the.... Pasanga puthi eppadi than erukkum.  Edula periya uyarnda Sadinu perumai veru.,1 year ago
0,இவர்களைதூக்கில் போடுங்கள்விசாரணைதேவை இல்லை ஐயாநீதிபதிகளே,1 year ago
0,Evanuga ellam bc community.,1 year ago
0,Bar Nagaraj missing...,1 year ago
0,Corano vandhu olagam aliyanum,1 year ago
0,Pollachi alagana graamam yethaartthamana  manithargal Naasamapochu?,1 year ago
0,எடப்பாடியார் ஒழுக்கமாக நடக்கும் போது  நடக்கும்போது சில கட்சி பிரமுகர் களால் கடசிக்கும் .ஆட்சிக்கும் கெட்ட பெயர்.,1 year ago
0,"இவை உண்மையா என்பதில் இங்குள்ளவர்களுக்கு அக்கறையை விட,
இவை உண்மை எனும் நம்பிக்கை மற்றும் அவசியம் அதிகம் உள்ளது.
பெண், தன்னை நல்லவளாக்க ஆணை குற்றவாளியாக்குகிறாள்
பெண்ணை நல்லவளாக்க ஆணை கொடூரனாக்கும் சமூகம்
டெல்லி gang rape ல் கொடூர குற்றம் செய்தது, சிறுவன் தான் என
கட்டமைக்க, பரப்ப, நம்ப உறுதிப்படுத்த வேண்டிய அவசியம் எதுவோ அதுவே இங்கு 
ஒவ்வொரு பாலின வழக்கும் ஒரு பெண்ணிய திரைக்கதையை சுமந்தே பாலின அரசியலை நிகழ்த்துகிறது
[மாநில அரசியல் முதல் மத்திய அரசியல் வரை, மற்றும் பாலின அரசியல்]அரசியல் சார்ந்தும் உள்ளது.

விசாரணையை, நேரலை செய்யலாமா? இங்கு கூறப்படும் விடயங்களின் உண்மை தன்மை உலகம் அறியட்டுமே.
குற்றம் சாட்டப்பட்டவர்களை, குற்றம் சாட்டும் பெண்களையும்
நேரலையில் உண்மை கண்டறியும் சோதனைக்கு உட்படுத்துவோமா?
[உண்மையில்]பாதிக்கப்பட்ட புனிதர்களான பெண்களுக்கு இது வழக்கை விரைவாக்கும் சாதகம் தானே?
உண்மை வெளிப்படுவது,குற்றமற்ற அவர்களுக்கு நன்மைதானே?",1 year ago
0,Evanungala kollalama ethuku vittu vachirukinga,1 year ago
0,Samma.supar,1 year ago
0,"எந்த சாதியை சேர்ந்தவனாலும்
எந்த அரசியல் கட்சி ஆதரவோடு
இந்த பாலியல் கொடுமை
நடந்திருந்தாலும்
இவர்களை பெற்ற தாயையும்
சகோதிரிகளையும் நிர்வாணமாக்கி அந்த நாய்களே
பார்த்து ரசிக்கும் படி செய்ய வேண்டும்
அவர்களது ஆண்குறியை பொது மக்களே நடு வீதியில் அறுத்தெரிய வேண்டும்",1 year ago
0,பணம,1 year ago
0," @Palani Plain I.rampar1oman   yean pootti vaikkanum . Yevanathu koopta,  poga koodathu.",1 year ago
0,"apo ivanuga pannadhulaam sariya, modha ivanugaluku thandanai kedaikatum, aprom veetla irukavangaluku advice panni safe iruka sollalaam",1 year ago
0,"Ahdhu  matum elai arambathil 
Veebathu  yendru sonadhum pooi 
Agayal veesahreka vandum.",1 year ago
0,Appate.vsaranai.thelungana.muthalvarai.anukavum,1 year ago
0," @Abraham Arumugam      
....,",1 year ago
0,மரணதண்டனை தான் அவர்களுக்கு வழங்க வேண்டும்,1 year ago
0,ஆண்களின் சினேகிதம் பெண்கலுக்கு தேவையா,1 year ago
0,Sir vidurathinga,1 year ago
0,பிள்ளைகளை வளர்க்க தெரியாத பெற்றோர் களை மூஞ்சி யிலேயே  காரி காரி துப்பனும்,1 year ago
0,அந்த நாய் களை சுட்டு கொலை செய்ய வேண்டும்  ஏன் யா. காவல்துறை அதிகாரிகள் என்ன தூங்கி கொண்டிருக்கிறார்களா?    முதலில் போலீஸை தண்டிக்க வேண்டும்,1 year ago
0,பாதிக்கபட்ட.பெண்களின்.சாபமும்.பாவமும்...சும்மாவிடுமா..இன்தவெறிநாய்களை...,1 year ago
0,பொள்ளாச்சி மக்களே எப்போதும் மனதில் வைக்கவும்.,1 year ago
0,"Pollachi incident,madurai murasoli magazine journalist murder case...vallan      vaguthathe sattam in India",1 year ago
0,குற்றவாளிகளுக்கு தாய் சகோதரிகள் உறவினர்கள் இல்லையா அவன் வீட்டில் இப்படி நடந்தால் தான் அவன்களுக்கு புரியும்   _ பொது இடத்தில்  தூக்கிடவேண்டும் பொள்ளாச்சி ஜெயராமனனை,1 year ago (edited)
0,அடங்கமறு படத்தில் பொது மக்கள் கேம் விளையாடி ஒருவனை கொல்கிற மாதிரி இவர்களை கொல்லவேண்டும்,1 year ago
0,The main culprit pollachi jayaraaman   settiyaar 😀,1 year ago
0,"tamil nattil eppadiya?
up state pola tamiml nadu aaga koodathu.
ashifa
up harthas 
ennum pala sollamudiyum.",1 year ago
0,இழுத்து வெச்சி ஆசிட் ஊத்துங்க!,1 year ago
0,apo aripu eduthu pona pottachinga ellarayum line ah road la nika vechu  dress ah uruvitu ammanama vitu petrol oothi eripom apothan tamilnadu la pottachinga pottachinga mathri irupaluga oru paadama irukatume,1 year ago
0,apo aripu eduthu pona potta naaigalukum ithe thandanai kuduka vendum,1 year ago
0,"Theva. Kandipaa theva. Oru aan snegithan kitta en appa kudukura arudhal, Anne kudukura kaval, thambi kudura paasatha naa paarthu iruken nga.  Naalu nattu kalanda pasanga panna velaiku ella pasangalaiyum thappu sollaradhu seriya padala. Adhey maari pasanga koodave friends aa iruka koodadhunu soldradhu right illa. Oru ponna epdi paakanum epdi paaka koodadhunu solli kudunga. Adhuve podhum. Naanum Coimbatore la padicha Sri Lanka va serntha ponnu. Coimbatore la yum orey maari tha thappa paakuraanga Colombo la yum thappa tha pakuranga. Evlav dupatta potaalum paakuraanga. Ella edathulaiyum ipdi na adhu relationship naala illa... Surukama sollanumna valarpu seri illa.",1 year ago
0,Avanga enna Panna mudiyum,1 year ago
0, @Pavithra Pavithra  சிறு வயதிலேயே கண்டித்து ஒழுக்கமாக அடித்து வளர்க்கும் குழந்தைகள் பெரிய வர்களானாலும் எந்தவித தவறான முறையில் செயல் பட வாய்ப்புகள் இல்லை பெற்றோர் மீதும் பயம் இருக்கும் ஓவராக செல்லம் கொடுத்து கெடுத்து விட்டு பின்னால் குடும்ப த்திற்கே கேவலத்தை உண்டாகும் போது வருத்த பட்டு பிரயோஜனம் இல்லை நிறைய பெற்றோர் கள் இதை தான் செய்கிறார்கள் முதலில் பெற்றோர் களை உதைக்க வேண்டும்,1 year ago (edited)
0, @A1 enterprises  un thangachi ku apdi nadantha ena da panuva,1 year ago
0,Crct nanba💥💥🤬,1 year ago
0,apo aripu eduthu ponavala keezha pudichu kilichidanum sariya,1 year ago
0, @A1 enterprises  ithe un thangachi ku nadantha ena panuva😊,1 year ago
0, @A1 enterprises  nalavan nu nambi pona pilainga ipdi  4 peruku ira aguvan nu nenachurapala,1 year ago
0, @Suji Ammu  nallavanu nambi ponalugala athu epdi car vechiruka periya idathu nalla pasangala pudikringa neenga yaarkita di katha udringa evan car vechirukan evan vasathiya irukan evankita i phone iruku evan pakrathuku onnu solvingale athu enna smart haan smart ah irukan apdinu thedi pudichu avankita porathu yean di ivlo vechirukavan ungala epdi use panuvan apdindra arivu ungaluku illa satharana nalla pasangala vitutu ipdi poringa apram video eduthutan net la vituttanu poi nikurathu ithe polappu ithellam intha generation onnugaluku oru trend evana parthalum friends nu soldrathu avan kooda suthurathu ellame pandrathu apram avan thotta mattum nallavala maridrathu ennadi ithu aniyayam ponnunga ponnungala irukanum illana ipdithan nadakum athu evala irunthalum sari enoda thangachiya irunthalum sari pombala pombala mathri irukanum illana anubavikanum ipdithan,1 year ago
0, @Suji Ammu  inga paaru nee yaaru enna nu enaku theriyathu but onnu soldran onnu neengalam muzhu pombalaya irukanum illa ellahukum ready agidanum rendu ketana naanga pasanga kooda irupom aana avan enna thoda koodathunu soldrathu thappu naanga mela shall poda matom naanga evlo perusu vechirukom nu ellarkum kamipom aana evanum engala thoda koodathunu soldrathu thappu ithellam oru 20 years ku munadi nadakala control la irunthanga epo neenga rules pesa aarambichingalo apothan ithellam nadakuthu so neenga than maaranum illana ithu thodarum danger ungaluku than tamilnadu so konjam unga aatam palikithu ithuve north or up apdina mavale senchiruvanuga so intha trend apram naagarigam ithellam thooki potutu pombalaya maarina ithellam thavirkalam illana news channel ku content kuduthitu iruka vendithan,1 year ago
0, @A1 enterprises  andha maadhiri lam pesadhinga.oru kadhalana nenachi nambi dhane pona.ippadi pannuvanga nu therinja endha ponnum poi irukka maata.correcta yosichi pesunga.ningalum oru pen vayithula dhane porandhinga.pen paavam polladhu bro.😖😖,1 year ago
0,Correct ah sonninga 👍,1 year ago
0, @Esther Kumari  apdiya aana inaiku iruka ponnunga epdi love panringa vasathi iruka car vechirukana smart ah irukana i phone vechirukana ipdilam parthu than pinadi poringa so pasanga ipdi pandrathula thappe illa bcoz ponnnunga kita inaiku genuine ah illa ore nerathula neraya per kita pesrathu option vechu love pandrathu love propose pantu kooda suthitu thideer nu inoruthan kooda porathu so ponnungalukaga inaiku paava pada yarum ready ha illa bcoz ponnunga first adangi irukanum apothan olunga irupinga illana itho intha mathri than video la varanum,1 year ago
0, @A1 enterprises  ellaponnungalum onnu illa adhanaala ellarukullayum appadi nenaikaadhinga Anna pls 🙏🏼🙏🏼,1 year ago
0, @Esther Kumari  ivanukelam ne mariyathata kudukatha ma purinchaktha jenmam athu.ivanum athula oruthana irupan athan boys ku support so ivan kita pesi waste.ivanukelam vanitha mathri pondati than varuva,1 year ago
0, @Esther Kumari  na avanuga kooda ponavalugala than soldaran ella ponnungalayum na yean soldran enoda veetla iruka ponna na condition ah vechpan enna pandranu watch panuvan yaar kita pesranu watch panuvan mobile use pana vida matan veetuku adangi irukatha ovoru ponnuku ithe nilamai than ma,1 year ago
0,Apati than seiya vetum carata solringa,1 year ago
0, @Suji Ammu  nambi polaam avan vittuku poirukanum avan thotathuku yedhuku poganum  illa theriyama yepdi thotathu veetuku poga mudium adhukku aasai thaana  ?,1 year ago
0,ponnunga aripu eduthu alancha ella state um ipdithan poonunga first adangunga,1 year ago
0,Yes thangachi,1 year ago
0,சட்டம் தன்னோட வேலைய செய்யலனா மக்கள் சட்டத்தை கையில எடுக்கணும். அதுக்கு சரியான இடத்தில அதிகாரம் போகணும். மக்கள் சரியான அரசியல தெரிவு செய்யணும்,1 year ago
0,தயவுசெய்து  இந்த கேடுகெட்ட அரசியலை இதில் கலக்காதீர் நாறிப்போன அரசியல்வியாதிகளால் தான் இந்த நிலைமை மாற்றுங்கள் கழகங்களை தூக்கி எறியுங்கள்.தமிழ் பெண்கள் பாதுகாக்க வேண்டும்.இந்த செய்தி கேட்டு மனசு பதை ப்பதைக்குது மீண்டும்.,1 year ago
0,மரண தண்டனை ஒரே தீர்வு மக்கள் முன் நிறுத்தி கொடுக்க வேண்டும்,1 year ago
0,இந்த சீப் ஸ்டண்ட் வரவிருக்கும் தேர்தலில் கூட்டணி வைத்துக் கொள்ள மட்டுமே. மேல்இடத்திலிருந்து தொலைபேசி அழைப்பு வந்ததும் மீண்டும் கேஸை கிடப்பில் போடுவார்கள் தீவட்டி தடியனுங்க மீண்டும் மிக அதிக உஷாராக வேட்டை நடத்துவார்கள். பொது ஜனம் ஆகிய நாமும் டி. வி. யை பார்த்து கொண்டு பிக் பாஸில் யார் வெளியேற்றப்பட்டார்கள் என்றும். கிரிக்கெட்டில் தோனியின் பெருமைகளை விமர்சித்து கொண்டும் மாஸ்டர் படம் ஏன் ரிலீஸ் தாமதமாகிறது எனவும் கவலையில்.இருப்போம்,1 year ago
0,அதிமுக அரசு அதிகாரங்கள் ஒழிக்க,1 year ago
0,இதை விடக்கூடாது,1 year ago
0,"இதனை திமுக இடைவிடாமல் தங்களின் அலைபேசியில் இருந்து எல்லா நாளும்
எல்லாநட்புகளுக்கும் பகிரவும்",1 year ago
0,Arasid pollachi jayaraman,1 year ago
0,Kala kodumai,1 year ago
0,இந்த பொறம்போக்குகளை பொது வெளியில் தூக்கிலிட வேண்டும்,1 year ago
0,Amma admk or capmari na dmk oru mollamari😅😅 evananunga mattaum Enna yokeyanungala,1 year ago
0,"Gounder boys ,,pannadhu naala , periya issue aagala , that is the truth",1 year ago
0,இந்த சம்பவம் ஏழு ஆண்டுகள் நடந்து வருகிறது இந்த அவலங்களை கண்டுகொள்ளாத அரசியல்வாதிகளின் முகத்திரையை தேர்தல் முடியும்வரை கிழித்து எடுக்கவேண்டும்.இதற்கு துணைபோகும் அரசியல் நாய்களை செருப்பால் அடிக்கவும்.,1 year ago
0,@6:15 MUTTAL..........MUTTAL car le yeri ukkare sonna udenne yeri ukkathuriviya....yaen yedhukku yendru kekkemattiya!!!...ivlo muttalla irrundhedhil nal than yaeri menjittu poitanungge,1 year ago (edited)
0,ஒன்னுமே புடுங்க முடியாது தமிழன்னு சொல்ல வெட்கப்படுறேன் போங்கடா நீங்களும் உங்கள் சட்டமும் நாளைக்கும் உங்க வீட்டிலேயும் இதே நிலைத்தான் அதையும் பொறுமையாய் பாத்துட்டே இருங்க,1 year ago
0,Arrest ADMK Polachi Jaraman & his son.,1 year ago
0,ய என்னவெல்லாம்கண்டுபுடிக்கிறாங்களேஇந்தநாசமாபோகிறகாமக்கொடூரர்களின்காமத்தைபோக்கக்கூடிய ஒருமருந்தைகண்டுபிடித்துஅவன்களுக்குகொடூத்துசாகும்வரைஒன்றமேசெய்யமுடியாதபடிஆக்கிவிடலாம்இதுதான்சரியானதண்டனை,1 year ago
0,💯💥💥💥🤬,1 year ago
0,Crct 💯,1 year ago
0,Marana thandanaiya athulam avaingaluku pathathu vera 😈 arukkanum konjam konjama kollanum,1 year ago
0,"உண்மை. இந்தியாவில்
இதெல்லாம் சாதாரணமப்பா",1 year ago
0,adutha DMK  rowdy kootam varuthu....,1 year ago
0, @Prakash Viswanathan  ipo DMK porkala   aatchi start aitu iruku da paradesi............kandipa   ellarayum arrest   pannuvanga,1 year ago
0," @RaJu BoY GaMiNg  Appdiya. nigamava! Appo ella DMK thondargal olunga irupannga endru sollu! Biriyani kadai, oothapa kadaikal ellam safe than.",1 year ago
0,அரசியலுக்காக செய்யாதிங்க. திமுக காரன் செஞ்சாலும் தப்புதான்,1 year ago
0,"They are chettiars, but yaara iruntha enna bro, thappu thapputhan",1 year ago
0,❤️,1 year ago
0,Intha vediova fulla pakka mudiyla azhukai serios ellam varuthu please encounder panni casa mudinga ini evanum intha maathiri seita koodathu appadi illana antha velaya oruthan mudippan,1 year ago
0,Intha naaikala pottu pottu tension yeathatheenga enkounder panni casa mudinga,1 year ago
0,"இந்த கேசு முடிக்கா வக்கில்ளை நம் அரசுக்கூ
😠😠😠",1 year ago
0,"இந்திய பாலியல் வன்கொடுமை செய்வதில் உலகில் முதல் இடத்தில் உள்ளது

சாதி மதம் இனம் மொழி பாலின பாராமல் பெண்களுக்கு எதிராக நடக்கும் வன்முறையை கண்டிக்க வேண்டும் 

பாதிக்கப்பட்ட பெண்களுக்கு நீதி கிடைக்க வேண்டும். 

அண்ணா என்னை விட்டு விடுங்கள் என்று அழும் சத்தம் மனசாட்சி உள்ள மக்களுக்கு அதனுடைய வலி புரியும்

மத்திய அரசு மற்றும் மாநில அரசு உடனடியாக நடவடிக்கை எடுக்க வேண்டும்",1 year ago
0,"TN,nin,parumai",1 year ago
0,பொள்ளாச்சி சம்பவத்தில் தொடர்புடைய முக்கிய குற்றவாளி கலை உடனே என் கவுன்டர் நடத்த வேண்டும் முதலில் வேலுமணி பதவியை பரிக்க வேண்டும்,1 year ago
0,"நன்றி வாழ்த்துக்கள். சீமான் அண்ணன், நாம் தமிழர் கட்சி,  உலகத் தமிழர்கள்,
 ஈழதமிழன், தமிழ் மக்கள், தைப்பூச திருநாளுக்கு அரசு விடுமுறையைச் 
சாத்தியப்படுத்தியிருக்கிறது.",1 year ago
